epoch,average_loss,total_samples,best_loss_so_far
189,0.26343327630413704,4,0.26343327630413704
190,0.2634267449312498,4,0.2634267449312498
191,0.2634202237795894,4,0.2634202237795894
192,0.2634137128381961,4,0.2634137128381961
193,0.2634072120962533,4,0.2634072120962533
194,0.2634007215430753,4,0.2634007215430753
195,0.263394241168096,4,0.263394241168096
196,0.2633877709608567,4,0.2633877709608567
197,0.2633813109109949,4,0.2633813109109949
198,0.2633748610082327,4,0.2633748610082327
199,0.2633684212423655,4,0.2633684212423655
200,0.2633619916032504,4,0.2633619916032504
201,0.2633555720807962,4,0.2633555720807962
202,0.2633491626649513,4,0.2633491626649513
203,0.26334276334569373,4,0.26334276334569373
204,0.2633363741130204,4,0.2633363741130204
205,0.26332999495693615,4,0.26332999495693615
206,0.2633236258674442,4,0.2633236258674442
207,0.26331726683453505,4,0.26331726683453505
208,0.2633109178481772,4,0.2633109178481772
209,0.2633045788983068,4,0.2633045788983068
210,0.2632982499748179,4,0.2632982499748179
211,0.26329193106755283,4,0.26329193106755283
212,0.2632856221662931,4,0.2632856221662931
213,0.26327932326074927,4,0.26327932326074927
214,0.26327303434055255,4,0.26327303434055255
215,0.26326675539524524,4,0.26326675539524524
216,0.26326048641427197,4,0.26326048641427197
217,0.26325422738697113,4,0.26325422738697113
218,0.2632479783025657,4,0.2632479783025657
219,0.2632417391501554,4,0.2632417391501554
220,0.26323550991870825,4,0.26323550991870825
221,0.2632292905970518,4,0.2632292905970518
222,0.2632230811738659,4,0.2632230811738659
223,0.2632168816376744,4,0.2632168816376744
224,0.26321069197683744,4,0.26321069197683744
225,0.2632045121795437,4,0.2632045121795437
226,0.2631983422338036,4,0.2631983422338036
227,0.26319218212744133,4,0.26319218212744133
228,0.2631860318480876,4,0.2631860318480876
229,0.26317989138317366,4,0.26317989138317366
230,0.263173760719923,4,0.263173760719923
231,0.26316763984534614,4,0.26316763984534614
232,0.26316152874623283,4,0.26316152874623283
233,0.2631554274091464,4,0.2631554274091464
234,0.2631493358204171,4,0.2631493358204171
235,0.2631432539661363,4,0.2631432539661363
236,0.2631371818321502,4,0.2631371818321502
237,0.2631311194040542,4,0.2631311194040542
238,0.26312506666718716,4,0.26312506666718716
239,0.2631190236066261,4,0.2631190236066261
240,0.26311299020718026,4,0.26311299020718026
241,0.2631069664533866,4,0.2631069664533866
242,0.2631009523295038,4,0.2631009523295038
243,0.26309494781950854,4,0.26309494781950854
244,0.2630889529070892,4,0.2630889529070892
245,0.26308296757564237,4,0.26308296757564237
246,0.263076991808268,4,0.263076991808268
247,0.26307102558776474,4,0.26307102558776474
248,0.26306506889662584,4,0.26306506889662584
249,0.26305912171703544,4,0.26305912171703544
250,0.26305318403086386,4,0.26305318403086386
251,0.2630472558196648,4,0.2630472558196648
252,0.2630413370646704,4,0.2630413370646704
253,0.2630354277467889,4,0.2630354277467889
254,0.2630295278466002,4,0.2630295278466002
255,0.2630236373443537,4,0.2630236373443537
256,0.26301775621996426,4,0.26301775621996426
257,0.2630118844530094,4,0.2630118844530094
258,0.2630060220227269,4,0.2630060220227269
259,0.26300016890801153,4,0.26300016890801153
260,0.2629943250874127,4,0.2629943250874127
261,0.2629884905391321,4,0.2629884905391321
262,0.2629826652410211,4,0.2629826652410211
263,0.2629768491705788,4,0.2629768491705788
264,0.26297104230494983,4,0.26297104230494983
265,0.2629652446209225,4,0.2629652446209225
266,0.2629594560949271,4,0.2629594560949271
267,0.2629536767030337,4,0.2629536767030337
268,0.2629479064209511,4,0.2629479064209511
269,0.26294214522402554,4,0.26294214522402554
270,0.2629363930872388,4,0.2629363930872388
271,0.2629306499852076,4,0.2629306499852076
272,0.2629249158921819,4,0.2629249158921819
273,0.26291919078204457,4,0.26291919078204457
274,0.2629134746283104,4,0.2629134746283104
275,0.26290776740412514,4,0.26290776740412514
276,0.26290206908226527,4,0.26290206908226527
277,0.26289637963513734,4,0.26289637963513734
278,0.26289069903477735,4,0.26289069903477735
279,0.26288502725285134,4,0.26288502725285134
280,0.2628793642606544,4,0.2628793642606544
281,0.2628737100291111,4,0.2628737100291111
282,0.26286806452877526,4,0.26286806452877526
283,0.2628624277298307,4,0.2628624277298307
284,0.26285679960209113,4,0.26285679960209113
285,0.26285118011500064,4,0.26285118011500064
286,0.2628455692376344,4,0.2628455692376344
287,0.262839966938699,4,0.262839966938699
288,0.2628343731865336,4,0.2628343731865336
289,0.26282878794911035,4,0.26282878794911035
290,0.2628232111940356,4,0.2628232111940356
291,0.26281764288855114,4,0.26281764288855114
292,0.2628120829995346,4,0.2628120829995346
293,0.26280653149350186,4,0.26280653149350186
294,0.2628009883366069,4,0.2628009883366069
295,0.2627954534946449,4,0.2627954534946449
296,0.2627899269330523,4,0.2627899269330523
297,0.26278440861690944,4,0.26278440861690944
298,0.26277889851094177,4,0.26277889851094177
299,0.26277339657952176,4,0.26277339657952176
300,0.26276790278667106,4,0.26276790278667106
301,0.26276241709606185,4,0.26276241709606185
302,0.26275693947101986,4,0.26275693947101986
303,0.2627514698745255,4,0.2627514698745255
304,0.2627460082692169,4,0.2627460082692169
305,0.26274055461739204,4,0.26274055461739204
306,0.26273510888101087,4,0.26273510888101087
307,0.262729671021698,4,0.262729671021698
308,0.26272424100074543,4,0.26272424100074543
309,0.26271881877911485,4,0.26271881877911485
310,0.26271340431744095,4,0.26271340431744095
311,0.26270799757603347,4,0.26270799757603347
312,0.2627025985148807,4,0.2627025985148807
313,0.262697207093652,4,0.262697207093652
314,0.2626918232717013,4,0.2626918232717013
315,0.26268644700807,4,0.26268644700807
316,0.26268107826148956,4,0.26268107826148956
317,0.26267571699038583,4,0.26267571699038583
318,0.26267036315288145,4,0.26267036315288145
319,0.2626650167067998,4,0.2626650167067998
320,0.26265967760966796,4,0.26265967760966796
321,0.2626543458187209,4,0.2626543458187209
322,0.26264902129090406,4,0.26264902129090406
323,0.26264370398287795,4,0.26264370398287795
324,0.26263839385102117,4,0.26263839385102117
325,0.2626330908514347,4,0.2626330908514347
326,0.26262779493994537,4,0.26262779493994537
327,0.2626225060721098,4,0.2626225060721098
328,0.2626172242032181,4,0.2626172242032181
329,0.26261194928829856,4,0.26261194928829856
330,0.2626066812821206,4,0.2626066812821206
331,0.2626014201392002,4,0.2626014201392002
332,0.26259616581380263,4,0.26259616581380263
333,0.262590918259948,4,0.262590918259948
334,0.2625856774314143,4,0.2625856774314143
335,0.26258044328174257,4,0.26258044328174257
336,0.26257521576424064,4,0.26257521576424064
337,0.2625699948319882,4,0.2625699948319882
338,0.2625647804378403,4,0.2625647804378403
339,0.26255957253443296,4,0.26255957253443296
340,0.2625543710741866,4,0.2625543710741866
341,0.26254917600931127,4,0.26254917600931127
342,0.2625439872918112,4,0.2625439872918112
343,0.26253880487348924,4,0.26253880487348924
344,0.26253362870595176,4,0.26253362870595176
345,0.2625284587406131,4,0.2625284587406131
346,0.2625232949287005,4,0.2625232949287005
347,0.26251813722125916,4,0.26251813722125916
348,0.26251298556915675,4,0.26251298556915675
349,0.2625078399230881,4,0.2625078399230881
350,0.26250270023358097,4,0.26250270023358097
351,0.26249756645099964,4,0.26249756645099964
352,0.2624924385255514,4,0.2624924385255514
353,0.2624873164072903,4,0.2624873164072903
354,0.2624822000461228,4,0.2624822000461228
355,0.26247708939181286,4,0.26247708939181286
356,0.262471984393987,4,0.262471984393987
357,0.26246688500213894,4,0.26246688500213894
358,0.26246179116563545,4,0.26246179116563545
359,0.26245670283372113,4,0.26245670283372113
360,0.26245161995552374,4,0.26245161995552374
361,0.2624465424800595,4,0.2624465424800595
362,0.2624414703562378,4,0.2624414703562378
363,0.26243640353286735,4,0.26243640353286735
364,0.26243134195866075,4,0.26243134195866075
365,0.2624262855822401,4,0.2624262855822401
366,0.2624212343521425,4,0.2624212343521425
367,0.262416188216825,4,0.262416188216825
368,0.26241114712467023,4,0.26241114712467023
369,0.2624061110239918,4,0.2624061110239918
370,0.26240107986303945,4,0.26240107986303945
371,0.26239605359000495,4,0.26239605359000495
372,0.2623910321530271,4,0.2623910321530271
373,0.26238601550019724,4,0.26238601550019724
374,0.26238100357956506,4,0.26238100357956506
375,0.26237599633914355,4,0.26237599633914355
376,0.26237099372691497,4,0.26237099372691497
377,0.2623659956908361,4,0.2623659956908361
378,0.26236100217884367,4,0.26236100217884367
379,0.26235601313886014,4,0.26235601313886014
380,0.2623510285187992,4,0.2623510285187992
381,0.26234604826657115,4,0.26234604826657115
382,0.2623410723300883,4,0.2623410723300883
383,0.262336100657271,4,0.262336100657271
384,0.2623311331960527,4,0.2623311331960527
385,0.2623261698943863,4,0.2623261698943863
386,0.2623212107002484,4,0.2623212107002484
387,0.26231625556164617,4,0.26231625556164617
388,0.2623113044266223,4,0.2623113044266223
389,0.2623063572432607,4,0.2623063572432607
390,0.26230141395969186,4,0.26230141395969186
391,0.26229647452409893,4,0.26229647452409893
392,0.26229153888472295,4,0.26229153888472295
393,0.2622866069898685,4,0.2622866069898685
394,0.26228167878790926,4,0.26228167878790926
395,0.26227675422729363,4,0.26227675422729363
396,0.2622718332565503,4,0.2622718332565503
397,0.26226691582429384,4,0.26226691582429384
398,0.2622620018792303,4,0.2622620018792303
399,0.2622570913701627,4,0.2622570913701627
400,0.2622521842459967,4,0.2622521842459967
401,0.26224728045574613,4,0.26224728045574613
402,0.26224237994853833,4,0.26224237994853833
403,0.2622374826736202,4,0.2622374826736202
404,0.2622325885803628,4,0.2622325885803628
405,0.2622276976182685,4,0.2622276976182685
406,0.2622228097369745,4,0.2622228097369745
407,0.26221792488626006,4,0.26221792488626006
408,0.2622130430160508,4,0.2622130430160508
409,0.2622081640764251,4,0.2622081640764251
410,0.26220328801761866,4,0.26220328801761866
411,0.26219841479003103,4,0.26219841479003103
412,0.2621935443442301,4,0.2621935443442301
413,0.262188676630958,4,0.262188676630958
414,0.2621838116011368,4,0.2621838116011368
415,0.26217894920587304,4,0.26217894920587304
416,0.26217408939646414,4,0.26217408939646414
417,0.26216923212440313,4,0.26216923212440313
418,0.26216437734138426,4,0.26216437734138426
419,0.2621595249993082,4,0.2621595249993082
420,0.26215467505028756,4,0.26215467505028756
421,0.26214982744665205,4,0.26214982744665205
422,0.26214498214095394,4,0.26214498214095394
423,0.26214013908597295,4,0.26214013908597295
424,0.26213529823472204,4,0.26213529823472204
425,0.26213045954045233,4,0.26213045954045233
426,0.2621256229566581,4,0.2621256229566581
427,0.2621207884370824,4,0.2621207884370824
428,0.2621159559357222,4,0.2621159559357222
429,0.262111125406833,4,0.262111125406833
430,0.2621062968049345,4,0.2621062968049345
431,0.26210147008481544,4,0.26210147008481544
432,0.26209664520153864,4,0.26209664520153864
433,0.2620918221104463,4,0.2620918221104463
434,0.26208700076716446,4,0.26208700076716446
435,0.2620821811276087,4,0.2620821811276087
436,0.2620773631479886,4,0.2620773631479886
437,0.2620725467848125,4,0.2620725467848125
438,0.2620677319948931,4,0.2620677319948931
439,0.2620629187353516,4,0.2620629187353516
440,0.26205810696362297,4,0.26205810696362297
441,0.2620532966374605,4,0.2620532966374605
442,0.2620484877149407,4,0.2620484877149407
443,0.2620436801544681,4,0.2620436801544681
444,0.26203887391477965,4,0.26203887391477965
445,0.2620340689549497,4,0.2620340689549497
446,0.2620292652343946,4,0.2620292652343946
447,0.26202446271287694,4,0.26202446271287694
448,0.2620196613505106,4,0.2620196613505106
449,0.26201486110776495,4,0.26201486110776495
450,0.26201006194546944,4,0.26201006194546944
451,0.26200526382481804,4,0.26200526382481804
452,0.2620004667073736,4,0.2620004667073736
453,0.2619956705550722,4,0.2619956705550722
454,0.26199087533022747,4,0.26199087533022747
455,0.26198608099553516,4,0.26198608099553516
456,0.2619812875140768,4,0.2619812875140768
457,0.26197649484932434,4,0.26197649484932434
458,0.26197170296514444,4,0.26197170296514444
459,0.2619669118258019,4,0.2619669118258019
460,0.26196212139596453,4,0.26196212139596453
461,0.2619573316407065,4,0.2619573316407065
462,0.26195254252551275,4,0.26195254252551275
463,0.26194775401628295,4,0.26194775401628295
464,0.26194296607933476,4,0.26194296607933476
465,0.26193817868140845,4,0.26193817868140845
466,0.26193339178967034,4,0.26193339178967034
467,0.26192860537171636,4,0.26192860537171636
468,0.26192381939557596,4,0.26192381939557596
469,0.26191903382971565,4,0.26191903382971565
470,0.2619142486430428,4,0.2619142486430428
471,0.26190946380490876,4,0.26190946380490876
472,0.26190467928511274,4,0.26190467928511274
473,0.26189989505390476,4,0.26189989505390476
474,0.2618951110819898,4,0.2618951110819898
475,0.2618903273405304,4,0.2618903273405304
476,0.2618855438011497,4,0.2618855438011497
477,0.261880760435936,4,0.261880760435936
478,0.2618759772174442,4,0.2618759772174442
479,0.26187119411870013,4,0.26187119411870013
480,0.2618664111132031,4,0.2618664111132031
481,0.26186162817492864,4,0.26186162817492864
482,0.2618568452783321,4,0.2618568452783321
483,0.26185206239835085,4,0.26185206239835085
484,0.26184727951040737,4,0.26184727951040737
485,0.26184249659041203,4,0.26184249659041203
486,0.2618377136147656,4,0.2618377136147656
487,0.26183293056036194,4,0.26183293056036194
488,0.26182814740459065,4,0.26182814740459065
489,0.26182336412533924,4,0.26182336412533924
490,0.26181858070099595,4,0.26181858070099595
491,0.26181379711045194,4,0.26181379711045194
492,0.2618090133331036,4,0.2618090133331036
493,0.2618042293488546,4,0.2618042293488546
494,0.26179944513811815,4,0.26179944513811815
495,0.2617946606818195,4,0.2617946606818195
496,0.26178987596139736,4,0.26178987596139736
497,0.261785090958806,4,0.261785090958806
498,0.2617803056565175,4,0.2617803056565175
499,0.26177552003752347,4,0.26177552003752347
500,0.2617707340853362,4,0.2617707340853362
501,0.26176594778399126,4,0.26176594778399126
502,0.26176116111804854,4,0.26176116111804854
503,0.2617563740725937,4,0.2617563740725937
504,0.26175158663324044,4,0.26175158663324044
505,0.26174679878613083,4,0.26174679878613083
506,0.26174201051793744,4,0.26174201051793744
507,0.2617372218158641,4,0.2617372218158641
508,0.26173243266764756,4,0.26173243266764756
509,0.2617276430615582,4,0.2617276430615582
510,0.26172285298640136,4,0.26172285298640136
511,0.2617180624315181,4,0.2617180624315181
512,0.2617132713867861,4,0.2617132713867861
513,0.26170847984262047,4,0.26170847984262047
514,0.26170368778997516,4,0.26170368778997516
515,0.2616988952203424,4,0.2616988952203424
516,0.2616941021257541,4,0.2616941021257541
517,0.2616893084987824,4,0.2616893084987824
518,0.26168451433253986,4,0.26168451433253986
519,0.2616797196206798,4,0.2616797196206798
520,0.26167492435739687,4,0.26167492435739687
521,0.2616701285374269,4,0.2616701285374269
522,0.2616653321560472,4,0.2616653321560472
523,0.26166053520907695,4,0.26166053520907695
524,0.26165573769287637,4,0.26165573769287637
525,0.2616509396043477,4,0.2616509396043477
526,0.2616461409409342,4,0.2616461409409342
527,0.2616413417006199,4,0.2616413417006199
528,0.26163654188193,4,0.26163654188193
529,0.26163174148392954,4,0.26163174148392954
530,0.2616269405062239,4,0.2616269405062239
531,0.26162213894895725,4,0.26162213894895725
532,0.2616173368128127,4,0.2616173368128127
533,0.26161253409901075,4,0.26161253409901075
534,0.26160773080930977,4,0.26160773080930977
535,0.2616029269460036,4,0.2616029269460036
536,0.26159812251192194,4,0.26159812251192194
537,0.26159331751042825,4,0.26159331751042825
538,0.2615885119454193,4,0.2615885119454193
539,0.2615837058213241,4,0.2615837058213241
540,0.26157889914310184,4,0.26157889914310184
541,0.2615740919162411,4,0.2615740919162411
542,0.26156928414675884,4,0.26156928414675884
543,0.2615644758411979,4,0.2615644758411979
544,0.26155966700662614,4,0.26155966700662614
545,0.26155485765063463,4,0.26155485765063463
546,0.26155004778133584,4,0.26155004778133584
547,0.2615452374073617,4,0.2615452374073617
548,0.2615404265378622,4,0.2615404265378622
549,0.26153561518250296,4,0.26153561518250296
550,0.2615308033514631,4,0.2615308033514631
551,0.2615259910554337,4,0.2615259910554337
552,0.2615211783056153,4,0.2615211783056153
553,0.26151636511371495,4,0.26151636511371495
554,0.26151155149194544,4,0.26151155149194544
555,0.2615067374530213,4,0.2615067374530213
556,0.2615019230101571,4,0.2615019230101571
557,0.26149710817706495,4,0.26149710817706495
558,0.2614922929679514,4,0.2614922929679514
559,0.26148747739751527,4,0.26148747739751527
560,0.26148266148094423,4,0.26148266148094423
561,0.2614778452339126,4,0.2614778452339126
562,0.2614730286725779,4,0.2614730286725779
563,0.2614682118135781,4,0.2614682118135781
564,0.2614633946740286,4,0.2614633946740286
565,0.2614585772715191,4,0.2614585772715191
566,0.2614537596241098,4,0.2614537596241098
567,0.2614489417503292,4,0.2614489417503292
568,0.2614441236691698,4,0.2614441236691698
569,0.2614393054000851,4,0.2614393054000851
570,0.2614344869629861,4,0.2614344869629861
571,0.2614296683782376,4,0.2614296683782376
572,0.2614248496666549,4,0.2614248496666549
573,0.26142003084949955,4,0.26142003084949955
574,0.2614152119484764,4,0.2614152119484764
575,0.261410392985729,4,0.261410392985729
576,0.2614055739838362,4,0.2614055739838362
577,0.26140075496580806,4,0.26140075496580806
578,0.261395935955082,4,0.261395935955082
579,0.26139111697551853,4,0.26139111697551853
580,0.26138629805139724,4,0.26138629805139724
581,0.2613814792074126,4,0.2613814792074126
582,0.26137666046866975,4,0.26137666046866975
583,0.2613718418606803,4,0.2613718418606803
584,0.2613670234093577,4,0.2613670234093577
585,0.26136220514101327,4,0.26136220514101327
586,0.26135738708235134,4,0.26135738708235134
587,0.2613525692604649,4,0.2613525692604649
588,0.261347751702831,4,0.261347751702831
589,0.2613429344373063,4,0.2613429344373063
590,0.26133811749212205,4,0.26133811749212205
591,0.26133330089588,4,0.26133330089588
592,0.2613284846775469,4,0.2613284846775469
593,0.2613236688664502,4,0.2613236688664502
594,0.2613188534922728,4,0.2613188534922728
595,0.26131403858504854,4,0.26131403858504854
596,0.2613092241751571,4,0.2613092241751571
597,0.26130441029331897,4,0.26130441029331897
598,0.2612995969705903,4,0.2612995969705903
599,0.261294784238358,4,0.261294784238358
600,0.2612899721283349,4,0.2612899721283349
601,0.2612851606725538,4,0.2612851606725538
602,0.26128034990336296,4,0.26128034990336296
603,0.26127553985342067,4,0.26127553985342067
604,0.2612707305556902,4,0.2612707305556902
605,0.26126592204343396,4,0.26126592204343396
606,0.2612611143502085,4,0.2612611143502085
607,0.2612563075098593,4,0.2612563075098593
608,0.26125150155651516,4,0.26125150155651516
609,0.26124669652458277,4,0.26124669652458277
610,0.2612418924487414,4,0.2612418924487414
611,0.2612370893639372,4,0.2612370893639372
612,0.261232287305378,4,0.261232287305378
613,0.2612274863085273,4,0.2612274863085273
614,0.2612226864090993,4,0.2612226864090993
615,0.261217887643053,4,0.261217887643053
616,0.26121309004658616,4,0.26121309004658616
617,0.26120829365613096,4,0.26120829365613096
618,0.2612034985083468,4,0.2612034985083468
619,0.26119870464011574,4,0.26119870464011574
620,0.26119391208853643,4,0.26119391208853643
621,0.26118912089091845,4,0.26118912089091845
622,0.2611843310847765,4,0.2611843310847765
623,0.2611795427078249,4,0.2611795427078249
624,0.2611747557979719,4,0.2611747557979719
625,0.26116997039331336,4,0.26116997039331336
626,0.261165186532128,4,0.261165186532128
627,0.2611604042528705,4,0.2611604042528705
628,0.26115562359416683,4,0.26115562359416683
629,0.26115084459480775,4,0.26115084459480775
630,0.26114606729374307,4,0.26114606729374307
631,0.2611412917300765,4,0.2611412917300765
632,0.26113651794305914,4,0.26113651794305914
633,0.2611317459720841,4,0.2611317459720841
634,0.2611269758566803,4,0.2611269758566803
635,0.2611222076365077,4,0.2611222076365077
636,0.26111744135135023,4,0.26111744135135023
637,0.26111267704111096,4,0.26111267704111096
