activation_output,bias_change,description,epoch,error,error_sum,final_error,from_neuron,gradient,input_0,input_1,loss_value,neuron_index,new_bias,new_weight,old_bias,old_weight,prediction,raw_error,sample_index,sigmoid_derivative,step_type,target,target_0,to_neuron,weight_change,weighted_sum
,,Processing sample 2 in epoch 0,0,,,,,,[1.],[0.],,,,,,,,,2,,sample_info,,[1.],,,
0.634239026071274,,Hidden neuron 0 forward pass,,,,,,,,,,0,,,,,,,,,forward_hidden,,,,,[0.55044585]
0.5824400114176838,,Hidden neuron 1 forward pass,,,,,,,,,,1,,,,,,,,,forward_hidden,,,,,[0.33279798]
0.49846327341652596,,Output neuron 0 forward pass,,[0.50153673],,,,,,,,0,,,,,,,,,forward_output,[1.],,,,[-0.00614693]
,,MSE loss calculation,,,,,,,,,0.2515390881120664,,,,,,,,,,loss_calculation,,,,,
,,Output neuron 0 error calculation,,,,[0.125383],,,,,,0,,,,,0.49846327341652596,[0.50153673],,0.24999763847140766,backprop_output_error,[1.],,,,
,,Hidden neuron 0 error calculation,,,[-0.01616718],[-0.00375046],,,,,,0,,,,,,,,0.2319798838794358,backprop_hidden_error,,,,,
,,Hidden neuron 1 error calculation,,,[0.01541367],[0.00374866],,,,,,1,,,,,,,,0.24320364451745216,backprop_hidden_error,,,,,
,,Weight update: input 0 -> hidden 0,,,,,0,[-0.00187523],,,,,,[0.54896851],,[0.55084374],,,,,weight_update_input_hidden,,,0,[-0.00187523],
,,Weight update: input 0 -> hidden 1,,,,,0,[0.00187433],,,,,,[0.33531144],,[0.33343711],,,,,weight_update_input_hidden,,,1,[0.00187433],
,,Weight update: input 1 -> hidden 0,,,,,1,[-0.],,,,,,[0.61437066],,[0.61437066],,,,,weight_update_input_hidden,,,0,[0.],
,,Weight update: input 1 -> hidden 1,,,,,1,[0.],,,,,,[0.93353447],,[0.93353447],,,,,weight_update_input_hidden,,,1,[0.],
,,Weight update: hidden 0 -> output 0,,,,,0,[0.0397614],,,,,,[-0.08918097],,[-0.12894236],,,,,weight_update_hidden_output,,,0,[0.0397614],
,,Weight update: hidden 1 -> output 0,,,,,1,[0.03651404],,,,,,[0.15944672],,[0.12293269],,,,,weight_update_hidden_output,,,0,[0.03651404],
,[-0.00187523],Bias update: hidden neuron 0,,,,,,[-0.00187523],,,,0,[-0.00227312],,[-0.00039789],,,,,,bias_update_hidden,,,,,
,[0.00187433],Bias update: hidden neuron 1,,,,,,[0.00187433],,,,1,[0.00123519],,[-0.00063914],,,,,,bias_update_hidden,,,,,
,[0.0626915],Bias update: output neuron 0,,,,,,[0.0626915],,,,0,[0.06672394],,[0.00403244],,,,,,bias_update_output,,,,,
