epoch,average_loss,total_samples,best_loss_so_far
295,0.22573154716975233,4,0.22573154716975233
296,0.22545953158642384,4,0.22545953158642384
297,0.22518712408003325,4,0.22518712408003325
298,0.22491434826423845,4,0.22491434826423845
299,0.22464122775868517,4,0.22464122775868517
300,0.22436778617299147,4,0.22436778617299147
301,0.22409404709065914,4,0.22409404709065914
302,0.22382003405293371,4,0.22382003405293371
303,0.22354577054263813,4,0.22354577054263813
304,0.2232712799680011,4,0.2232712799680011
305,0.2229965856465041,4,0.2229965856465041
306,0.22272171078876887,4,0.22272171078876887
307,0.22244667848250965,4,0.22244667848250965
308,0.22217151167657068,4,0.22217151167657068
309,0.22189623316507232,4,0.22189623316507232
310,0.22162086557168753,4,0.22162086557168753
311,0.22134543133407003,4,0.22134543133407003
312,0.22106995268845525,4,0.22106995268845525
313,0.2207944516544551,4,0.2207944516544551
314,0.22051895002006525,4,0.22051895002006525
315,0.2202434693269073,4,0.2202434693269073
316,0.2199680308557211,4,0.2199680308557211
317,0.21969265561212903,4,0.21969265561212903
318,0.21941736431268744,4,0.21941736431268744
319,0.21914217737124322,4,0.21914217737124322
320,0.2188671148856114,4,0.2188671148856114
321,0.21859219662458923,4,0.21859219662458923
322,0.21831744201532166,4,0.21831744201532166
323,0.21804287013103094,4,0.21804287013103094
324,0.21776849967912423,4,0.21776849967912423
325,0.21749434898969122,4,0.21749434898969122
326,0.21722043600440213,4,0.21722043600440213
327,0.21694677826581701,4,0.21694677826581701
328,0.2166733929071156,4,0.2166733929071156
329,0.21640029664225596,4,0.21640029664225596
330,0.21612750575656975,4,0.21612750575656975
331,0.21585503609780007,4,0.21585503609780007
332,0.21558290306758882,4,0.21558290306758882
333,0.21531112161341676,4,0.21531112161341676
334,0.215039706221002,4,0.215039706221002
335,0.21476867090715768,4,0.21476867090715768
336,0.21449802921311362,4,0.21449802921311362
337,0.2142277941983009,4,0.2142277941983009
338,0.21395797843460101,4,0.21395797843460101
339,0.21368859400105894,4,0.21368859400105894
340,0.21341965247905886,4,0.21341965247905886
341,0.21315116494796021,4,0.21315116494796021
342,0.21288314198119213,4,0.21288314198119213
343,0.21261559364280172,4,0.21261559364280172
344,0.2123485294844527,4,0.2123485294844527
345,0.21208195854286932,4,0.21208195854286932
346,0.21181588933771922,4,0.21181588933771922
347,0.21155032986993028,4,0.21155032986993028
348,0.2112852876204338,4,0.2112852876204338
349,0.21102076954932636,4,0.21102076954932636
350,0.21075678209544324,4,0.21075678209544324
351,0.21049333117633406,4,0.21049333117633406
352,0.21023042218863217,4,0.21023042218863217
353,0.20996806000880835,4,0.20996806000880835
354,0.20970624899429835,4,0.20970624899429835
355,0.20944499298499503,4,0.20944499298499503
356,0.20918429530509305,4,0.20918429530509305
357,0.2089241587652768,4,0.2089241587652768
358,0.208664585665239,4,0.208664585665239
359,0.2084055777965183,4,0.2084055777965183
360,0.20814713644564545,4,0.20814713644564545
361,0.20788926239758426,4,0.20788926239758426
362,0.20763195593945621,4,0.20763195593945621
363,0.20737521686453578,4,0.20737521686453578
364,0.20711904447650403,4,0.20711904447650403
365,0.20686343759394757,4,0.20686343759394757
366,0.20660839455509034,4,0.20660839455509034
367,0.20635391322274488,4,0.20635391322274488
368,0.20609999098947085,4,0.20609999098947085
369,0.20584662478292662,4,0.20584662478292662
370,0.20559381107140207,4,0.20559381107140207
371,0.20534154586951905,4,0.20534154586951905
372,0.20508982474408619,4,0.20508982474408619
373,0.20483864282009578,4,0.20483864282009578
374,0.2045879947868494,4,0.2045879947868494
375,0.20433787490419927,4,0.20433787490419927
376,0.20408827700889323,4,0.20408827700889323
377,0.20383919452100996,4,0.20383919452100996
378,0.2035906204504727,4,0.2035906204504727
379,0.20334254740362775,4,0.20334254740362775
380,0.20309496758987794,4,0.20309496758987794
381,0.20284787282835576,4,0.20284787282835576
382,0.20260125455462707,4,0.20260125455462707
383,0.20235510382741217,4,0.20235510382741217
384,0.2021094113353128,4,0.2021094113353128
385,0.2018641674035347,4,0.2018641674035347
386,0.2016193620005926,4,0.2016193620005926
387,0.20137498474498958,4,0.20137498474498958
388,0.20113102491185736,4,0.20113102491185736
389,0.20088747143954858,4,0.20088747143954858
390,0.20064431293617127,4,0.20064431293617127
391,0.20040153768605404,4,0.20040153768605404
392,0.2001591336561338,4,0.2001591336561338
393,0.1999170885022558,4,0.1999170885022558
394,0.19967538957537762,4,0.19967538957537762
395,0.1994340239276673,4,0.1994340239276673
396,0.19919297831848798,4,0.19919297831848798
397,0.19895223922026067,4,0.19895223922026067
398,0.19871179282419715,4,0.19871179282419715
399,0.1984716250458949,4,0.1984716250458949
400,0.19823172153078822,4,0.19823172153078822
401,0.1979920676594472,4,0.1979920676594472
402,0.19775264855271868,4,0.19775264855271868
403,0.197513449076703,4,0.197513449076703
404,0.1972744538475604,4,0.1972744538475604
405,0.19703564723614142,4,0.19703564723614142
406,0.1967970133724372,4,0.1967970133724372
407,0.1965585361498432,4,0.1965585361498432
408,0.1963201992292334,4,0.1963201992292334
409,0.19608198604284022,4,0.19608198604284022
410,0.1958438797979366,4,0.1958438797979366
411,0.19560586348031705,4,0.19560586348031705
412,0.19536791985757526,4,0.19536791985757526
413,0.19513003148217412,4,0.19513003148217412
414,0.1948921806943088,4,0.1948921806943088
415,0.19465434962455835,4,0.19465434962455835
416,0.1944165201963264,4,0.1944165201963264
417,0.1941786741280695,4,0.1941786741280695
418,0.19394079293531244,4,0.19394079293531244
419,0.19370285793245054,4,0.19370285793245054
420,0.1934648502343395,4,0.1934648502343395
421,0.19322675075767307,4,0.19322675075767307
422,0.19298854022214998,4,0.19298854022214998
423,0.19275019915143182,4,0.19275019915143182
424,0.19251170787389282,4,0.19251170787389282
425,0.1922730465231653,4,0.1922730465231653
426,0.192034195038482,4,0.192034195038482
427,0.1917951331648194,4,0.1917951331648194
428,0.19155584045284516,4,0.19155584045284516
429,0.19131629625867314,4,0.19131629625867314
430,0.19107647974343062,4,0.19107647974343062
431,0.19083636987264224,4,0.19083636987264224
432,0.19059594541543562,4,0.19059594541543562
433,0.1903551849435729,4,0.1903551849435729
434,0.1901140668303159,4,0.1901140668303159
435,0.18987256924912843,4,0.18987256924912843
436,0.1896306701722238,4,0.1896306701722238
437,0.18938834736896268,4,0.18938834736896268
438,0.18914557840410995,4,0.18914557840410995
439,0.188902340635955,4,0.188902340635955
440,0.1886586112143063,4,0.1886586112143063
441,0.18841436707836406,4,0.18841436707836406
442,0.18816958495448288,4,0.18816958495448288
443,0.18792424135382932,4,0.18792424135382932
444,0.18767831256994466,4,0.18767831256994466
445,0.1874317746762211,4,0.1874317746762211
446,0.18718460352330002,4,0.18718460352330002
447,0.18693677473640152,4,0.18693677473640152
448,0.18668826371259462,4,0.18668826371259462
449,0.1864390456180176,4,0.1864390456180176
450,0.18618909538505807,4,0.18618909538505807
451,0.18593838770950216,4,0.18593838770950216
452,0.18568689704766392,4,0.18568689704766392
453,0.18543459761350353,4,0.18543459761350353
454,0.18518146337574612,4,0.18518146337574612
455,0.18492746805501004,4,0.18492746805501004
456,0.18467258512095663,4,0.18467258512095663
457,0.18441678778947135,4,0.18441678778947135
458,0.18416004901988603,4,0.18416004901988603
459,0.18390234151225585,4,0.18390234151225585
460,0.18364363770469855,4,0.18364363770469855
461,0.18338390977080998,4,0.18338390977080998
462,0.18312312961716504,4,0.18312312961716504
463,0.1828612688809163,4,0.1828612688809163
464,0.18259829892750118,4,0.18259829892750118
465,0.18233419084846975,4,0.18233419084846975
466,0.1820689154594432,4,0.1820689154594432
467,0.1818024432982166,4,0.1818024432982166
468,0.18153474462301566,4,0.18153474462301566
469,0.1812657894109208,4,0.1812657894109208
470,0.18099554735646906,4,0.18099554735646906
471,0.1807239878704464,4,0.1807239878704464
472,0.1804510800788833,4,0.1804510800788833
473,0.18017679282226318,4,0.18017679282226318
474,0.17990109465495913,4,0.17990109465495913
475,0.17962395384490829,4,0.17962395384490829
476,0.17934533837353844,4,0.17934533837353844
477,0.17906521593595748,4,0.17906521593595748
478,0.17878355394142043,4,0.17878355394142043
479,0.1785003195140844,4,0.1785003195140844
480,0.17821547949406594,4,0.17821547949406594
481,0.1779290004388135,4,0.1779290004388135
482,0.17764084862480725,4,0.17764084862480725
483,0.17735099004959992,4,0.17735099004959992
484,0.17705939043421262,4,0.17705939043421262
485,0.1767660152258975,4,0.1767660152258975
486,0.17647082960128238,4,0.17647082960128238
487,0.1761737984699102,4,0.1761737984699102
488,0.17587488647818694,4,0.17587488647818694
489,0.17557405801375264,4,0.17557405801375264
490,0.1752712772102891,4,0.1752712772102891
491,0.17496650795277827,4,0.17496650795277827
492,0.17465971388322643,4,0.17465971388322643
493,0.17435085840686765,4,0.17435085840686765
494,0.1740399046988618,4,0.1740399046988618
495,0.17372681571150128,4,0.17372681571150128
496,0.17341155418194165,4,0.17341155418194165
497,0.17309408264047024,4,0.17309408264047024
498,0.172774363419329,4,0.172774363419329
499,0.17245235866210493,4,0.17245235866210493
500,0.17212803033370408,4,0.17212803033370408
501,0.17180134023092425,4,0.17180134023092425
502,0.1714722499936408,4,0.1714722499936408
503,0.17114072111662093,4,0.17114072111662093
504,0.1708067149619816,4,0.1708067149619816
505,0.17047019277230535,4,0.17047019277230535
506,0.17013111568443007,4,0.17013111568443007
507,0.16978944474392516,4,0.16978944474392516
508,0.16944514092027174,4,0.16944514092027174
509,0.1690981651227581,4,0.1690981651227581
510,0.16874847821710642,4,0.16874847821710642
511,0.1683960410428437,4,0.1683960410428437
512,0.16804081443143065,4,0.16804081443143065
513,0.1676827592251614,4,0.1676827592251614
514,0.16732183629684683,4,0.16732183629684683
515,0.16695800657029264,4,0.16695800657029264
516,0.1665912310415861,4,0.1665912310415861
517,0.1662214708011989,4,0.1662214708011989
518,0.16584868705691957,4,0.16584868705691957
519,0.165472841157623,4,0.165472841157623
520,0.16509389461788632,4,0.16509389461788632
521,0.1647118091434589,4,0.1647118091434589
522,0.1643265466575929,4,0.1643265466575929
523,0.16393806932824062,4,0.16393806932824062
524,0.16354633959612216,4,0.16354633959612216
525,0.1631513202036684,4,0.1631513202036684
526,0.16275297422483886,4,0.16275297422483886
527,0.16235126509581715,4,0.16235126509581715
528,0.16194615664658227,4,0.16194615664658227
529,0.16153761313335227,4,0.16153761313335227
530,0.16112559927189765,4,0.16112559927189765
531,0.16071008027171685,4,0.16071008027171685
532,0.1602910218710669,4,0.1602910218710669
533,0.15986839037283873,4,0.15986839037283873
534,0.15944215268126477,4,0.15944215268126477
535,0.15901227633944517,4,0.15901227633944517
536,0.15857872956767574,4,0.15857872956767574
537,0.15814148130255767,4,0.15814148130255767
538,0.1577005012368694,4,0.1577005012368694
539,0.15725575986017426,4,0.15725575986017426
540,0.15680722850013887,4,0.15680722850013887
541,0.15635487936453157,4,0.15635487936453157
542,0.15589868558386882,4,0.15589868558386882
543,0.1554386212546739,4,0.1554386212546739
544,0.1549746614833098,4,0.1549746614833098
545,0.15450678243034432,4,0.15450678243034432
546,0.15403496135540307,4,0.15403496135540307
547,0.15355917666246222,4,0.15355917666246222
548,0.1530794079455299,4,0.1530794079455299
549,0.15259563603466175,4,0.15259563603466175
550,0.15210784304225283,4,0.15210784304225283
551,0.15161601240954486,4,0.15161601240954486
552,0.15112012895328464,4,0.15112012895328464
553,0.1506201789124651,4,0.1506201789124651
554,0.15011614999507805,4,0.15011614999507805
555,0.14960803142480522,4,0.14960803142480522
556,0.14909581398756844,4,0.14909581398756844
557,0.14857949007785895,4,0.14857949007785895
558,0.14805905374476208,4,0.14805905374476208
559,0.14753450073758928,4,0.14753450073758928
560,0.14700582855102906,4,0.14700582855102906
561,0.14647303646972293,4,0.14647303646972293
562,0.1459361256121708,4,0.1459361256121708
563,0.14539509897386999,4,0.14539509897386999
564,0.14484996146958487,4,0.14484996146958487
565,0.14430071997464727,4,0.14430071997464727
566,0.14374738336518122,4,0.14374738336518122
567,0.14318996255714864,4,0.14318996255714864
568,0.14262847054410605,4,0.14262847054410605
569,0.14206292243356547,4,0.14206292243356547
570,0.14149333548184975,4,0.14149333548184975
571,0.14091972912733183,4,0.14091972912733183
572,0.14034212502194776,4,0.14034212502194776
573,0.13976054706087376,4,0.13976054706087376
574,0.13917502141025687,4,0.13917502141025687
575,0.1385855765328903,4,0.1385855765328903
576,0.13799224321172548,4,0.13799224321172548
577,0.13739505457111423,4,0.13739505457111423
578,0.13679404609567702,4,0.13679404609567702
579,0.13618925564669415,4,0.13618925564669415
580,0.13558072347592126,4,0.13558072347592126
581,0.13496849223673213,4,0.13496849223673213
582,0.13435260699249657,4,0.13435260699249657
583,0.1337331152221043,4,0.1337331152221043
584,0.13311006682254978,4,0.13311006682254978
585,0.13248351410850012,4,0.13248351410850012
586,0.13185351180877009,4,0.13185351180877009
587,0.1312201170596365,4,0.1312201170596365
588,0.13058338939492964,4,0.13058338939492964
589,0.12994339073284508,4,0.12994339073284508
590,0.12930018535942667,4,0.12930018535942667
591,0.12865383990868012,4,0.12865383990868012
592,0.12800442333928105,4,0.12800442333928105
593,0.1273520069078519,4,0.1273520069078519
594,0.12669666413878966,4,0.12669666413878966
595,0.1260384707906345,4,0.1260384707906345
596,0.1253775048189772,4,0.1253775048189772
597,0.12471384633591599,4,0.12471384633591599
598,0.12404757756607643,4,0.12404757756607643
599,0.12337878279922379,4,0.12337878279922379
600,0.12270754833950187,4,0.12270754833950187
601,0.12203396245134414,4,0.12203396245134414
602,0.12135811530211302,4,0.12135811530211302
603,0.12068009890152974,4,0.12068009890152974
604,0.12000000703797127,4,0.12000000703797127
605,0.11931793521171535,4,0.11931793521171535
606,0.11863398056522864,4,0.11863398056522864
607,0.11794824181059813,4,0.11794824181059813
608,0.11726081915421789,4,0.11726081915421789
609,0.1165718142188503,4,0.1165718142188503
610,0.11588132996318978,4,0.11588132996318978
611,0.11518947059906565,4,0.11518947059906565
612,0.1144963415064268,4,0.1144963415064268
613,0.11380204914626119,4,0.11380204914626119
614,0.11310670097160602,4,0.11310670097160602
615,0.11241040533681476,4,0.11241040533681476
616,0.11171327140524989,4,0.11171327140524989
617,0.11101540905557765,4,0.11101540905557765
618,0.1103169287868444,4,0.1103169287868444
619,0.10961794162251987,4,0.10961794162251987
620,0.10891855901369321,4,0.10891855901369321
621,0.10821889274161431,4,0.10821889274161431
622,0.10751905481977228,4,0.10751905481977228
623,0.1068191573957051,4,0.1068191573957051
624,0.10611931265273584,4,0.10611931265273584
625,0.10541963271183061,4,0.10541963271183061
626,0.10472022953377225,4,0.10472022953377225
627,0.10402121482184384,4,0.10402121482184384
628,0.10332269992521267,4,0.10332269992521267
629,0.10262479574320368,4,0.10262479574320368
630,0.10192761263064781,4,0.10192761263064781
631,0.10123126030448686,4,0.10123126030448686
632,0.10053584775181104,4,0.10053584775181104
633,0.0998414831395028,4,0.0998414831395028
634,0.0991482737256509,4,0.0991482737256509
